Gender,Number of Records,Occurences,State,Top Name,Year
Male,1,683,RI,Robert,1947
Male,1,632,RI,Robert,1948
Male,1,566,RI,Robert,1949
Male,1,553,RI,Robert,1950
Male,1,645,RI,Robert,1951
Male,1,619,RI,Robert,1952
Male,1,616,RI,Robert,1953
Male,1,637,RI,Robert,1954
Male,1,642,RI,Robert,1955
Male,1,575,RI,Robert,1956
Male,1,617,RI,Robert,1957
Male,1,604,RI,Michael,1958
Male,1,586,RI,Michael,1959
Male,1,565,RI,Michael,1960
Male,1,568,RI,Michael,1961
Male,1,595,RI,Michael,1962
Male,1,527,RI,Michael,1963
Male,1,600,RI,Michael,1964
Male,1,497,RI,Michael,1965
Male,1,522,RI,Michael,1966
Male,1,557,RI,Michael,1967
Male,1,514,RI,Michael,1968
Male,1,541,RI,Michael,1969
Male,1,482,RI,Michael,1970
Male,1,410,RI,Michael,1971
Male,1,404,RI,Michael,1972
Male,1,357,RI,Michael,1973
Male,1,334,RI,Michael,1974
Male,1,343,RI,Michael,1975
Male,1,360,RI,Michael,1976
Male,1,368,RI,Michael,1977
Male,1,412,RI,Michael,1978
Male,1,391,RI,Michael,1979
Male,1,345,RI,Michael,1980
Male,1,373,RI,Michael,1981
Male,1,362,RI,Michael,1982
Male,1,363,RI,Michael,1983
Male,1,356,RI,Michael,1984
Male,1,346,RI,Michael,1985
Male,1,364,RI,Michael,1986
Male,1,315,RI,Michael,1987
Male,1,383,RI,Michael,1988
Male,1,328,RI,Michael,1989
Male,1,359,RI,Michael,1990
Male,1,340,RI,Michael,1991
Male,1,303,RI,Michael,1992
Male,1,265,RI,Michael,1993
Male,1,220,RI,Michael,1994
Male,1,194,RI,Michael,1995
Male,1,200,RI,Nicholas,1996
Male,1,184,RI,Michael,1997
Male,1,200,RI,Matthew,1998
Male,1,163,RI,Matthew,1999
Male,1,150,RI,Matthew,2000
Male,1,140,RI,Michael,2001
Male,1,138,RI,Nicholas,2002
Male,1,150,RI,Michael,2003
Male,1,115,RI,Michael,2004
Male,1,119,RI,Michael,2005
Male,1,101,RI,Ryan,2006
Male,1,97,RI,Michael,2007
Male,1,89,RI,Michael,2008
Male,1,81,RI,Anthony,2009
Male,1,84,RI,Logan,2010
Male,1,85,RI,Mason,2011
Male,1,95,RI,Mason,2012
Female,1,602,SC,Mary,1910
Female,1,508,SC,Mary,1911
Female,1,711,SC,Mary,1912
Female,1,725,SC,Mary,1913
Female,1,909,SC,Mary,1914
Female,1,1097,SC,Mary,1915
Female,1,1242,SC,Mary,1916
Female,1,1264,SC,Mary,1917
Female,1,1412,SC,Mary,1918
Female,1,1616,SC,Mary,1919
Female,1,1616,SC,Mary,1920
Female,1,1688,SC,Mary,1921
Female,1,1635,SC,Mary,1922
Female,1,1644,SC,Mary,1923
Female,1,1742,SC,Mary,1924
Female,1,1668,SC,Mary,1925
Female,1,1629,SC,Mary,1926
Female,1,1638,SC,Mary,1927
Female,1,1539,SC,Mary,1928
Female,1,1420,SC,Mary,1929
Female,1,1446,SC,Mary,1930
Female,1,1368,SC,Mary,1931
Female,1,1564,SC,Mary,1932
Female,1,1465,SC,Mary,1933
Female,1,1526,SC,Mary,1934
Female,1,1464,SC,Mary,1935
Female,1,1435,SC,Mary,1936
Female,1,1547,SC,Mary,1937
Female,1,1479,SC,Mary,1938
Female,1,1483,SC,Mary,1939
Female,1,1570,SC,Mary,1940
Female,1,1625,SC,Mary,1941
Female,1,1634,SC,Mary,1942
Female,1,1700,SC,Mary,1943
Female,1,1603,SC,Mary,1944
Female,1,1548,SC,Mary,1945
Female,1,1573,SC,Mary,1946
Female,1,1709,SC,Mary,1947
Female,1,1638,SC,Mary,1948
Female,1,1593,SC,Mary,1949
Female,1,1451,SC,Mary,1950
Female,1,1458,SC,Mary,1951
Female,1,1403,SC,Mary,1952
Female,1,1359,SC,Mary,1953
Female,1,1301,SC,Mary,1954
Female,1,1144,SC,Mary,1955
Female,1,1096,SC,Mary,1956
Female,1,995,SC,Mary,1957
Female,1,895,SC,Mary,1958
Female,1,877,SC,Mary,1959
Female,1,805,SC,Mary,1960
Female,1,750,SC,Mary,1961
Female,1,715,SC,Mary,1962
Female,1,644,SC,Mary,1963
Female,1,617,SC,Mary,1964
Female,1,700,SC,Lisa,1965
Female,1,703,SC,Lisa,1966
Female,1,617,SC,Lisa,1967
Female,1,642,SC,Lisa,1968
Female,1,550,SC,Lisa,1969
Female,1,561,SC,Angela,1970
Female,1,594,SC,Angela,1971
Female,1,590,SC,Angela,1972
Female,1,654,SC,Jennifer,1973
Female,1,727,SC,Jennifer,1974
Female,1,597,SC,Jennifer,1975
Female,1,671,SC,Jennifer,1976
Female,1,653,SC,Jennifer,1977
Female,1,634,SC,Jennifer,1978
Female,1,619,SC,Jennifer,1979
Female,1,677,SC,Jennifer,1980
Female,1,744,SC,Jennifer,1981
Female,1,765,SC,Jennifer,1982
Female,1,719,SC,Ashley,1983
Female,1,776,SC,Ashley,1984
Female,1,860,SC,Ashley,1985
Female,1,837,SC,Ashley,1986
Female,1,906,SC,Ashley,1987
Female,1,791,SC,Jessica,1988
Female,1,1017,SC,Brittany,1989
Female,1,885,SC,Brittany,1990
Female,1,675,SC,Ashley,1991
Female,1,606,SC,Ashley,1992
Female,1,521,SC,Ashley,1993
Female,1,394,SC,Ashley,1994
Female,1,364,SC,Taylor,1995
Female,1,349,SC,Taylor,1996
Female,1,321,SC,Hannah,1997
Female,1,363,SC,Hannah,1998
Female,1,358,SC,Hannah,1999
Female,1,387,SC,Hannah,2000
Female,1,366,SC,Madison,2001
Female,1,367,SC,Madison,2002
Female,1,341,SC,Madison,2003
Female,1,373,SC,Madison,2004
Female,1,328,SC,Emily,2005
Female,1,390,SC,Madison,2006
Female,1,323,SC,Madison,2007
Female,1,301,SC,Madison,2008
Female,1,282,SC,Emma,2009
Female,1,289,SC,Madison,2010
Female,1,250,SC,Madison,2011
Female,1,254,SC,Emma,2012
Male,1,556,SC,James,1910
Male,1,576,SC,James,1911
Male,1,814,SC,James,1912
Male,1,910,SC,James,1913
Male,1,1164,SC,James,1914
Male,1,1414,SC,James,1915
Male,1,1510,SC,James,1916
Male,1,1536,SC,James,1917
Male,1,1815,SC,James,1918
Male,1,1869,SC,James,1919
Male,1,2121,SC,James,1920
Male,1,2004,SC,James,1921
Male,1,2074,SC,James,1922
Male,1,1917,SC,James,1923
Male,1,2004,SC,James,1924
Male,1,1831,SC,James,1925
Male,1,1850,SC,James,1926
Male,1,1690,SC,James,1927
Male,1,1740,SC,James,1928
Male,1,1573,SC,James,1929
Male,1,1606,SC,James,1930
Male,1,1505,SC,James,1931
Male,1,1730,SC,James,1932
Male,1,1649,SC,James,1933
Male,1,1644,SC,James,1934
Male,1,1671,SC,James,1935
Male,1,1563,SC,James,1936
Male,1,1659,SC,James,1937
Male,1,1659,SC,James,1938
Male,1,1801,SC,James,1939
Male,1,1929,SC,James,1940
Male,1,1874,SC,James,1941
Male,1,2005,SC,James,1942
Male,1,2138,SC,James,1943
Male,1,2042,SC,James,1944
Male,1,1934,SC,James,1945
Male,1,2105,SC,James,1946
Male,1,2318,SC,James,1947
Male,1,2276,SC,James,1948
Male,1,2141,SC,James,1949
Male,1,2107,SC,James,1950
Male,1,2086,SC,James,1951
Male,1,1994,SC,James,1952
Male,1,1952,SC,James,1953
Male,1,1862,SC,James,1954
Male,1,1855,SC,James,1955
Male,1,1723,SC,James,1956
Male,1,1779,SC,James,1957
Male,1,1568,SC,James,1958
Male,1,1513,SC,James,1959
Male,1,1508,SC,James,1960
Male,1,1472,SC,James,1961
Male,1,1376,SC,James,1962
Male,1,1434,SC,James,1963
Male,1,1450,SC,James,1964
Male,1,1306,SC,James,1965
Male,1,1301,SC,James,1966
Male,1,1191,SC,James,1967
Male,1,1168,SC,James,1968
Male,1,1174,SC,James,1969
Male,1,1261,SC,James,1970
Male,1,1076,SC,James,1971
Male,1,1030,SC,James,1972
Male,1,933,SC,James,1973
Male,1,927,SC,James,1974
Male,1,883,SC,Michael,1975
Male,1,826,SC,James,1976
Male,1,824,SC,James,1977
Male,1,847,SC,James,1978
Male,1,856,SC,James,1979
Male,1,769,SC,James,1980
Male,1,765,SC,James,1981
Male,1,852,SC,Christopher,1982
Male,1,873,SC,Christopher,1983
Male,1,902,SC,Christopher,1984
Male,1,907,SC,Christopher,1985
Male,1,879,SC,Christopher,1986
Male,1,805,SC,Christopher,1987
Male,1,827,SC,Christopher,1988
Male,1,847,SC,Christopher,1989
Male,1,841,SC,Christopher,1990
Male,1,739,SC,Christopher,1991
Male,1,659,SC,Christopher,1992
Male,1,627,SC,Christopher,1993
Male,1,563,SC,Christopher,1994
Male,1,510,SC,William,1995
Male,1,492,SC,Christopher,1996
Male,1,521,SC,William,1997
Male,1,528,SC,William,1998
Male,1,507,SC,William,1999
Male,1,552,SC,William,2000
Male,1,532,SC,William,2001
Male,1,533,SC,William,2002
Male,1,471,SC,William,2003
Male,1,500,SC,William,2004
Male,1,433,SC,William,2005
Male,1,441,SC,William,2006
Male,1,405,SC,William,2007
Male,1,457,SC,William,2008
Male,1,417,SC,William,2009
Male,1,397,SC,William,2010
Male,1,408,SC,William,2011
Male,1,401,SC,William,2012
Female,1,60,SD,Helen,1910
Female,1,80,SD,Helen,1911
Female,1,108,SD,Mary,1912
Female,1,111,SD,Mary,1913
Female,1,133,SD,Dorothy,1914
Female,1,177,SD,Mary,1915
Female,1,212,SD,Helen,1916
Female,1,237,SD,Helen,1917
Female,1,229,SD,Mary,1918
Female,1,229,SD,Helen,1919
Female,1,282,SD,Dorothy,1920
Female,1,276,SD,Dorothy,1921
Female,1,250,SD,Dorothy,1922
Female,1,269,SD,Mary,1923
Female,1,250,SD,Mary,1924
Female,1,265,SD,Mary,1925
Female,1,236,SD,Dorothy,1926
Female,1,238,SD,Mary,1927
Female,1,236,SD,Betty,1928
Female,1,232,SD,Mary,1929
Female,1,258,SD,Betty,1930
Female,1,238,SD,Betty,1931
Female,1,274,SD,Mary,1932
Female,1,244,SD,Mary,1933
Female,1,242,SD,Mary,1934
Female,1,317,SD,Shirley,1935
Female,1,289,SD,Shirley,1936
Female,1,228,SD,Mary,1937
Female,1,225,SD,Mary,1938
Female,1,215,SD,Mary,1939
Female,1,209,SD,Mary,1940
Female,1,216,SD,Mary,1941
Female,1,224,SD,Mary,1942
Female,1,271,SD,Mary,1943
Female,1,273,SD,Mary,1944
Female,1,225,SD,Mary,1945
Female,1,300,SD,Mary,1946
Female,1,495,SD,Linda,1947
Female,1,507,SD,Linda,1948
Female,1,484,SD,Linda,1949
Female,1,393,SD,Linda,1950
Female,1,356,SD,Linda,1951
Female,1,303,SD,Linda,1952
Female,1,313,SD,Mary,1953
Female,1,337,SD,Mary,1954
Female,1,314,SD,Mary,1955
Female,1,281,SD,Debra,1956
Female,1,243,SD,Debra,1957
Female,1,229,SD,Mary,1958
Female,1,225,SD,Mary,1959
Female,1,217,SD,Mary,1960
Female,1,211,SD,Lori,1961
Female,1,184,SD,Lori,1962
Female,1,206,SD,Lisa,1963
Female,1,193,SD,Lisa,1964
Female,1,272,SD,Lisa,1965
Female,1,220,SD,Lisa,1966
Female,1,191,SD,Lisa,1967
Female,1,192,SD,Lisa,1968
Female,1,153,SD,Lisa,1969
Female,1,158,SD,Lisa,1970
Female,1,194,SD,Jennifer,1971
Female,1,207,SD,Jennifer,1972
Female,1,248,SD,Jennifer,1973
Female,1,221,SD,Jennifer,1974
Female,1,220,SD,Jennifer,1975
Female,1,220,SD,Jennifer,1976
Female,1,208,SD,Jennifer,1977
Female,1,215,SD,Jennifer,1978
Female,1,244,SD,Jennifer,1979
Female,1,221,SD,Jennifer,1980
Female,1,202,SD,Jennifer,1981
Female,1,213,SD,Jennifer,1982
Female,1,175,SD,Jennifer,1983
Female,1,166,SD,Jessica,1984
Female,1,164,SD,Ashley,1985
Female,1,175,SD,Ashley,1986
Female,1,203,SD,Ashley,1987
Female,1,162,SD,Ashley,1988
Female,1,123,SD,Ashley,1989
Female,1,110,SD,Ashley,1990
Female,1,117,SD,Ashley,1991
Female,1,109,SD,Ashley,1992
Female,1,105,SD,Ashley,1993
Female,1,93,SD,Megan,1994
Female,1,77,SD,Ashley,1995
Female,1,74,SD,Samantha,1996
Female,1,76,SD,Hannah,1997
Female,1,80,SD,Emily,1998
Female,1,74,SD,Alexis,1999
Female,1,97,SD,Hannah,2000
Female,1,68,SD,Madison,2001
Female,1,72,SD,Hannah,2002
Female,1,88,SD,Emma,2003
Female,1,81,SD,Madison,2004
Female,1,60,SD,Emma,2005
Female,1,64,SD,Emma,2006
Female,1,73,SD,Ava,2007
Female,1,76,SD,Emma,2008
Female,1,59,SD,Emma,2009
Female,1,59,SD,Sophia,2010
Female,1,73,SD,Ava,2011
Female,1,62,SD,Emma,2012
Male,1,54,SD,John,1910
Male,1,54,SD,John,1911
Male,1,98,SD,John,1912
Male,1,139,SD,John,1913
Male,1,159,SD,John,1914
Male,1,185,SD,John,1915
Male,1,237,SD,John,1916
Male,1,222,SD,John,1917
Male,1,250,SD,Robert,1918
Male,1,276,SD,Robert,1919
Male,1,358,SD,Robert,1920
Male,1,378,SD,Robert,1921
Male,1,368,SD,Robert,1922
Male,1,374,SD,Robert,1923
Male,1,397,SD,Robert,1924
Male,1,413,SD,Robert,1925
Male,1,397,SD,Robert,1926
Male,1,344,SD,Robert,1927
Male,1,345,SD,Robert,1928
Male,1,383,SD,Robert,1929
Male,1,384,SD,Robert,1930
Male,1,318,SD,Robert,1931
Male,1,373,SD,Robert,1932
Male,1,296,SD,Robert,1933
Male,1,312,SD,Robert,1934
Male,1,282,SD,Robert,1935
Male,1,298,SD,Robert,1936
Male,1,279,SD,Robert,1937
Male,1,267,SD,Robert,1938
Male,1,253,SD,Robert,1939
Male,1,256,SD,Robert,1940
Male,1,264,SD,James,1941
Male,1,262,SD,Robert,1942
Male,1,276,SD,Robert,1943
Male,1,281,SD,James,1944
Male,1,283,SD,James,1945
Male,1,326,SD,Robert,1946
Male,1,356,SD,Robert,1947
Male,1,378,SD,Robert,1948
Male,1,343,SD,David,1949
Male,1,402,SD,David,1950
Male,1,374,SD,David,1951
Male,1,393,SD,David,1952
Male,1,345,SD,David,1953
Male,1,371,SD,Michael,1954
Male,1,402,SD,David,1955
Male,1,347,SD,Michael,1956
Male,1,340,SD,Michael,1957
Male,1,320,SD,David,1958
Male,1,358,SD,David,1959
Male,1,307,SD,David,1960
Male,1,328,SD,David,1961
Male,1,296,SD,David,1962
Male,1,294,SD,Michael,1963
Male,1,287,SD,Michael,1964
Male,1,249,SD,Michael,1965
Male,1,255,SD,Michael,1966
Male,1,237,SD,Michael,1967
Male,1,233,SD,Michael,1968
Male,1,239,SD,Michael,1969
Male,1,236,SD,Michael,1970
Male,1,203,SD,Michael,1971
Male,1,213,SD,Jason,1972
Male,1,251,SD,Jason,1973
Male,1,249,SD,Jason,1974
Male,1,232,SD,Jason,1975
Male,1,262,SD,Jason,1976
Male,1,233,SD,Jason,1977
Male,1,207,SD,Michael,1978
Male,1,197,SD,Matthew,1979
Male,1,213,SD,Michael,1980
Male,1,203,SD,Joshua,1981
Male,1,194,SD,Matthew,1982
Male,1,220,SD,Matthew,1983
Male,1,220,SD,Matthew,1984
Male,1,188,SD,Christopher,1985
Male,1,189,SD,Michael,1986
Male,1,153,SD,Matthew,1987
Male,1,141,SD,Michael,1988
Male,1,134,SD,Michael,1989
Male,1,147,SD,Tyler,1990
Male,1,147,SD,Michael,1991
Male,1,141,SD,Tyler,1992
Male,1,130,SD,Tyler,1993
Male,1,131,SD,Tyler,1994
Male,1,126,SD,Austin,1995
Male,1,132,SD,Jacob,1996
Male,1,121,SD,Jacob,1997
Male,1,120,SD,Austin,1998
Male,1,109,SD,Jacob,1999
Male,1,120,SD,Jacob,2000
Male,1,93,SD,Jacob,2001
Male,1,102,SD,Jacob,2002
Male,1,80,SD,Jacob,2003
Male,1,96,SD,Ethan,2004
Male,1,80,SD,Jacob,2005
Male,1,80,SD,Jacob,2006
Male,1,72,SD,Ethan,2007
Male,1,56,SD,Jacob,2008
Male,1,72,SD,Ethan,2009
Male,1,68,SD,Jacob,2010
Male,1,82,SD,Mason,2011
Male,1,72,SD,Liam,2012
Female,1,735,TN,Mary,1910
Female,1,721,TN,Mary,1911
Female,1,869,TN,Mary,1912
Female,1,1029,TN,Mary,1913
Female,1,1158,TN,Mary,1914
Female,1,1515,TN,Mary,1915
Female,1,1722,TN,Mary,1916
Female,1,1745,TN,Mary,1917
Female,1,1909,TN,Mary,1918
Female,1,2001,TN,Mary,1919
Female,1,2076,TN,Mary,1920
Female,1,2253,TN,Mary,1921
Female,1,2246,TN,Mary,1922
Female,1,2371,TN,Mary,1923
Female,1,2476,TN,Mary,1924
Female,1,2439,TN,Mary,1925
Female,1,2151,TN,Mary,1926
Female,1,2329,TN,Mary,1927
Female,1,2116,TN,Mary,1928
Female,1,2027,TN,Mary,1929
Female,1,2100,TN,Mary,1930
Female,1,2043,TN,Mary,1931
Female,1,2021,TN,Mary,1932
Female,1,1844,TN,Mary,1933
Female,1,1955,TN,Mary,1934
Female,1,1952,TN,Mary,1935
Female,1,1792,TN,Mary,1936
Female,1,1742,TN,Mary,1937
Female,1,1827,TN,Mary,1938
Female,1,1735,TN,Mary,1939
Female,1,1780,TN,Mary,1940
Female,1,1924,TN,Mary,1941
Female,1,1868,TN,Mary,1942
Female,1,1925,TN,Mary,1943
Female,1,1810,TN,Mary,1944
Female,1,1648,TN,Mary,1945
Female,1,1876,TN,Mary,1946
Female,1,2784,TN,Linda,1947
Female,1,2730,TN,Linda,1948
Female,1,2290,TN,Linda,1949
Female,1,2043,TN,Linda,1950
Female,1,1824,TN,Linda,1951
Female,1,1591,TN,Linda,1952
Female,1,1483,TN,Linda,1953
Female,1,1416,TN,Deborah,1954
Female,1,1301,TN,Deborah,1955
Female,1,1294,TN,Deborah,1956
Female,1,1104,TN,Mary,1957
Female,1,1037,TN,Mary,1958
Female,1,973,TN,Mary,1959
Female,1,907,TN,Mary,1960
Female,1,1128,TN,Lisa,1961
Female,1,1173,TN,Lisa,1962
Female,1,1393,TN,Lisa,1963
Female,1,1354,TN,Lisa,1964
Female,1,1580,TN,Lisa,1965
Female,1,1372,TN,Lisa,1966
Female,1,1178,TN,Lisa,1967
Female,1,1086,TN,Lisa,1968
Female,1,954,TN,Lisa,1969
Female,1,996,TN,Angela,1970
Female,1,994,TN,Angela,1971
Female,1,983,TN,Jennifer,1972
Female,1,1105,TN,Jennifer,1973
Female,1,1130,TN,Jennifer,1974
Female,1,1080,TN,Jennifer,1975
Female,1,1161,TN,Jennifer,1976
Female,1,1205,TN,Jennifer,1977
Female,1,1130,TN,Jennifer,1978
Female,1,1210,TN,Amanda,1979
Female,1,1221,TN,Amanda,1980
Female,1,1155,TN,Amanda,1981
Female,1,1141,TN,Jennifer,1982
Female,1,1061,TN,Ashley,1983
Female,1,1097,TN,Ashley,1984
Female,1,1245,TN,Ashley,1985
Female,1,1324,TN,Ashley,1986
Female,1,1366,TN,Ashley,1987
Female,1,1267,TN,Jessica,1988
Female,1,1180,TN,Jessica,1989
Female,1,1104,TN,Jessica,1990
Female,1,1085,TN,Ashley,1991
Female,1,900,TN,Ashley,1992
Female,1,828,TN,Ashley,1993
Female,1,772,TN,Ashley,1994
Female,1,664,TN,Ashley,1995
Female,1,613,TN,Ashley,1996
Female,1,692,TN,Hannah,1997
Female,1,689,TN,Hannah,1998
Female,1,706,TN,Hannah,1999
Female,1,705,TN,Hannah,2000
Female,1,691,TN,Hannah,2001
Female,1,620,TN,Madison,2002
Female,1,665,TN,Madison,2003
Female,1,592,TN,Madison,2004
Female,1,601,TN,Madison,2005
Female,1,567,TN,Madison,2006
Female,1,541,TN,Emma,2007
Female,1,553,TN,Emma,2008
Female,1,459,TN,Emma,2009
Female,1,442,TN,Isabella,2010
Female,1,460,TN,Emma,2011
Female,1,499,TN,Emma,2012
Male,1,419,TN,James,1910
Male,1,433,TN,James,1911
Male,1,792,TN,James,1912
Male,1,960,TN,James,1913
Male,1,1196,TN,James,1914
Male,1,1604,TN,James,1915
Male,1,1647,TN,James,1916
Male,1,1776,TN,James,1917
Male,1,2029,TN,James,1918
Male,1,2116,TN,James,1919
Male,1,2411,TN,James,1920
Male,1,2485,TN,James,1921
Male,1,2456,TN,James,1922
Male,1,2426,TN,James,1923
Male,1,2492,TN,James,1924
Male,1,2360,TN,James,1925
Male,1,2468,TN,James,1926
Male,1,2411,TN,James,1927
Male,1,2306,TN,James,1928
Male,1,2303,TN,James,1929
Male,1,2353,TN,James,1930
Male,1,2286,TN,James,1931
Male,1,2207,TN,James,1932
Male,1,2172,TN,James,1933
Male,1,2268,TN,James,1934
Male,1,2334,TN,James,1935
Male,1,2184,TN,James,1936
Male,1,2263,TN,James,1937
Male,1,2411,TN,James,1938
Male,1,2502,TN,James,1939
Male,1,2406,TN,James,1940
Male,1,2613,TN,James,1941
Male,1,2907,TN,James,1942
Male,1,2920,TN,James,1943
Male,1,2769,TN,James,1944
Male,1,2595,TN,James,1945
Male,1,2956,TN,James,1946
Male,1,3276,TN,James,1947
Male,1,2961,TN,James,1948
Male,1,2838,TN,James,1949
Male,1,2839,TN,James,1950
Male,1,2667,TN,James,1951
Male,1,2502,TN,James,1952
Male,1,2490,TN,James,1953
Male,1,2506,TN,James,1954
Male,1,2408,TN,James,1955
Male,1,2237,TN,James,1956
Male,1,2222,TN,James,1957
Male,1,2055,TN,James,1958
Male,1,2023,TN,James,1959
Male,1,1998,TN,James,1960
Male,1,1930,TN,James,1961
Male,1,1903,TN,James,1962
Male,1,1855,TN,James,1963
Male,1,1897,TN,James,1964
Male,1,1892,TN,James,1965
Male,1,1752,TN,James,1966
Male,1,1721,TN,James,1967
Male,1,1680,TN,James,1968
Male,1,1747,TN,James,1969
Male,1,1822,TN,James,1970
Male,1,1722,TN,James,1971
Male,1,1499,TN,Michael,1972
Male,1,1433,TN,James,1973
Male,1,1404,TN,Michael,1974
Male,1,1344,TN,Michael,1975
Male,1,1268,TN,Michael,1976
Male,1,1363,TN,Jason,1977
Male,1,1280,TN,Michael,1978
Male,1,1249,TN,Michael,1979
Male,1,1305,TN,Michael,1980
Male,1,1237,TN,Michael,1981
Male,1,1294,TN,Christopher,1982
Male,1,1252,TN,Christopher,1983
Male,1,1262,TN,Christopher,1984
Male,1,1399,TN,Christopher,1985
Male,1,1251,TN,Christopher,1986
Male,1,1222,TN,Christopher,1987
Male,1,1308,TN,Joshua,1988
Male,1,1205,TN,Joshua,1989
Male,1,1205,TN,Joshua,1990
Male,1,1100,TN,Joshua,1991
Male,1,987,TN,Christopher,1992
Male,1,908,TN,Christopher,1993
Male,1,826,TN,William,1994
Male,1,804,TN,Austin,1995
Male,1,857,TN,Austin,1996
Male,1,884,TN,Jacob,1997
Male,1,964,TN,Jacob,1998
Male,1,969,TN,Jacob,1999
Male,1,948,TN,Jacob,2000
Male,1,873,TN,Jacob,2001
Male,1,818,TN,Jacob,2002
Male,1,789,TN,William,2003
Male,1,832,TN,William,2004
Male,1,748,TN,William,2005
Male,1,696,TN,William,2006
Male,1,699,TN,William,2007
Male,1,705,TN,William,2008
Male,1,644,TN,William,2009
Male,1,568,TN,William,2010
Male,1,603,TN,William,2011
Male,1,576,TN,William,2012
Female,1,895,TX,Mary,1910
Female,1,906,TX,Mary,1911
Female,1,1179,TX,Mary,1912
Female,1,1425,TX,Mary,1913
Female,1,1707,TX,Mary,1914
Female,1,2051,TX,Mary,1915
Female,1,2328,TX,Mary,1916
Female,1,2504,TX,Mary,1917
Female,1,2589,TX,Mary,1918
Female,1,2740,TX,Mary,1919
Female,1,3192,TX,Mary,1920
Female,1,3413,TX,Mary,1921
Female,1,3371,TX,Mary,1922
Female,1,3247,TX,Mary,1923
Female,1,3528,TX,Mary,1924
Female,1,3534,TX,Mary,1925
Female,1,3443,TX,Mary,1926
Female,1,3606,TX,Mary,1927
Female,1,3423,TX,Mary,1928
Female,1,3420,TX,Mary,1929
Female,1,3395,TX,Mary,1930
Female,1,3302,TX,Mary,1931
Female,1,3181,TX,Mary,1932
Female,1,2996,TX,Mary,1933
Female,1,3252,TX,Mary,1934
Female,1,3180,TX,Mary,1935
Female,1,3109,TX,Mary,1936
Female,1,3121,TX,Mary,1937
Female,1,3382,TX,Mary,1938
Female,1,3255,TX,Mary,1939
Female,1,3375,TX,Mary,1940
Female,1,3619,TX,Mary,1941
Female,1,3773,TX,Mary,1942
Female,1,4064,TX,Mary,1943
Female,1,4139,TX,Mary,1944
Female,1,3779,TX,Mary,1945
Female,1,4201,TX,Mary,1946
Female,1,5062,TX,Linda,1947
Female,1,4944,TX,Linda,1948
Female,1,4812,TX,Linda,1949
Female,1,4196,TX,Linda,1950
Female,1,3983,TX,Mary,1951
Female,1,4161,TX,Mary,1952
Female,1,4151,TX,Mary,1953
Female,1,4079,TX,Mary,1954
Female,1,3728,TX,Mary,1955
Female,1,3621,TX,Mary,1956
Female,1,3616,TX,Mary,1957
Female,1,3260,TX,Mary,1958
Female,1,3078,TX,Mary,1959
Female,1,2770,TX,Mary,1960
Female,1,2612,TX,Mary,1961
Female,1,2436,TX,Mary,1962
Female,1,2346,TX,Lisa,1963
Female,1,2332,TX,Mary,1964
Female,1,2402,TX,Lisa,1965
Female,1,2277,TX,Lisa,1966
Female,1,2196,TX,Lisa,1967
Female,1,2148,TX,Lisa,1968
Female,1,2093,TX,Lisa,1969
Female,1,1981,TX,Jennifer,1970
Female,1,2505,TX,Jennifer,1971
Female,1,2799,TX,Jennifer,1972
Female,1,3143,TX,Jennifer,1973
Female,1,3340,TX,Jennifer,1974
Female,1,3321,TX,Jennifer,1975
Female,1,3464,TX,Jennifer,1976
Female,1,3543,TX,Jennifer,1977
Female,1,3662,TX,Jennifer,1978
Female,1,3716,TX,Jennifer,1979
Female,1,4002,TX,Jennifer,1980
Female,1,4243,TX,Jennifer,1981
Female,1,4545,TX,Jennifer,1982
Female,1,4342,TX,Jennifer,1983
Female,1,4027,TX,Jennifer,1984
Female,1,4032,TX,Ashley,1985
Female,1,4113,TX,Ashley,1986
Female,1,4258,TX,Jessica,1987
Female,1,3680,TX,Jessica,1988
Female,1,3535,TX,Ashley,1989
Female,1,3423,TX,Ashley,1990
Female,1,3326,TX,Ashley,1991
Female,1,3153,TX,Ashley,1992
Female,1,2863,TX,Ashley,1993
Female,1,2621,TX,Ashley,1994
Female,1,2378,TX,Ashley,1995
Female,1,2135,TX,Ashley,1996
Female,1,1965,TX,Ashley,1997
Female,1,1813,TX,Emily,1998
Female,1,1936,TX,Emily,1999
Female,1,2037,TX,Emily,2000
Female,1,2048,TX,Emily,2001
Female,1,2081,TX,Emily,2002
Female,1,2322,TX,Emily,2003
Female,1,2433,TX,Emily,2004
Female,1,2479,TX,Emily,2005
Female,1,2115,TX,Emily,2006
Female,1,1986,TX,Emily,2007
Female,1,1847,TX,Emily,2008
Female,1,2090,TX,Isabella,2009
Female,1,2288,TX,Isabella,2010
Female,1,2185,TX,Sophia,2011
Female,1,2323,TX,Sophia,2012
Male,1,411,TX,John,1910
Male,1,435,TX,James,1911
Male,1,877,TX,James,1912
Male,1,1146,TX,James,1913
Male,1,1397,TX,James,1914
Male,1,1780,TX,James,1915
Male,1,1752,TX,James,1916
Male,1,1926,TX,James,1917
Male,1,2223,TX,James,1918
Male,1,2269,TX,James,1919
Male,1,2528,TX,James,1920
Male,1,2595,TX,James,1921
Male,1,2551,TX,James,1922
Male,1,2733,TX,James,1923
Male,1,2868,TX,James,1924
Male,1,2833,TX,James,1925
Male,1,2698,TX,James,1926
Male,1,2672,TX,James,1927
Male,1,2626,TX,James,1928
Male,1,2653,TX,James,1929
Male,1,2725,TX,James,1930
